id	label	nodeType
1227101410112244560037143491510722765738635136202252987232411468612161510839181657	Yaldhurst (New Zealand electorate)	topic2
4799236246774486362757823094636496370419772336609965713470080776269980583092557	Matthew Walker (Australian actor)	topic2
8746478320078085513273170620242	Robert McKeen	topic2
43198257204018025998114146982433403891666357456958031	Orocrambus harpophorus	topic2
52672177192536692120950938370569114211954343440254024735873282531087405297714	2008 Centenary Rugby League Test	topic2
830039071480520793503101765329230045015165015344582792573477984819417405948366906702	New Zealand Police Negotiation Team	topic2
36450469668552133045506916401254329197273210627647820	Limnaecia phragmitella	topic2
185459873439824022134430817280137346045453036418548376192642898	Rowland Robert Teape Davis	topic2
2319915827335198953690245078807111	Greymouth Star	topic2
37579203820277205283529005453940262134853	Edward Richardson	topic2
496172764884000922778107589477075391636056663267705068850913667742742737266268666045312928641558056717753967425838866768	Pakistani cricket team in New Zealand in 2000–01	topic2
66577329532786966735534044835488344593502311382823495436495937	Alfred Newman (politician)	topic2
8034043983475923513819887071041	Aotea College	topic2
138296686755802238571536723	Saxon River	topic2
138343727110390666849644370	Ross Taylor	topic2
137483774622576543062472242298177545546	Jeanette Dunning	topic2
174248798783062252298679359657806030126801475453574626996611151	Ohope Beach Primary School	topic2
4792901969156743138327094664129242048938462587466649914986992457565233556121933	Minister of Justice (New Zealand)	topic2
73133880144603624547227396608417396491047859519008247298376721062029649230	New Liberal Party (New Zealand)	topic2
65762471595197082538565308223021738338062001855565626026756526387480969852648689815708276833526639226991351915854	New Zealand national schoolboy rugby union team	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479757895985	1944 New Zealand rugby league season	topic2
42800740265584467768129738204744345264081924521093187	Christopher Winchester	topic2
526560383124880612190951719941272130	Brian McKechnie	topic2
14063513180345905963495753927209028281763192996087951574520707851757753771321428	The Republic of New Zealand Party	topic2
2036986209401526566086631545005384	Henry Scotland	topic2
236576010072525836991111060415010326647329616450	Brian Davis (bishop)	topic2
8833524777895591909185014128027904202925384	Heretaunga College	topic2
17043796360393463484296715477885017326672228222887861814203017559	William Barron (politician)	topic2
573128795579776771039407032858996562	Robert Loughnan	topic2
604626352367987183424797700774846786	Barbara Stewart	topic2
41333392622841080424296612346710096410595621992554818	Barbara Sumner-Burstyn	topic2
314521586055102890561691340177222342749019192239050810835059523512517208485256063043	Charles Bennett (high commissioner)	topic2
762195757495368638671375029708739206260945252527293167599584672260569393	1989 in New Zealand television	topic2
161401229798393792646795542633219857634071687557697	Arapuni Power Station	topic2
636793699037146413743559040409715215130273339244765616891988	The Palms Shopping Centre	topic2
35403951809485362036147121217	Alfred River	topic2
1360283950276060975194750978776787274583592692529836603230455829900212098874623013856249155290878880128562640786421689426721731301704079001643243300822344003	Candidates in the New Zealand general election 2008 by electorate	topic2
8749591493328641105583955273035	Kelly Mawston	topic2
8750302900064449093	Eric Roy	topic2
133460799230336039423340362	John Callen	topic2
1702193486	Niue	topic2
3450306834327100187043501808961063005180411974072496944332309309327476086791104851	Sir Charles Fergusson, 7th Baronet	topic2
837967522655678254267611928772982622289994067157276044157586649597713338588344604127085669542214	Fifth National Government of New Zealand	topic2
8748789151396403423112909947754685448086859	Kelso, New Zealand	topic2
838097898366030966303624052135274808265107728596333563613024308578772231971242734270349449848142	New Zealand NBL Rookie of the Year Award	topic2
260067693487449088810679862638627588844018443475465788023114	James Farmer (politician)	topic2
2239098188883220505703785723421011	Samuel Marsden	topic2
526519106501078123402842515190080852	Te Aute College	topic2
2573941215566116745163642263349242158087751498	JGeek and the Geeks	topic2
3964595586753687344977556655823281518146686846442234945	Ada River (New Zealand)	topic2
11632312882679963694855120900081628366800738882427643212	Leigh Marine Laboratory	topic2
218378809931733992812722728908546326341512350933324593115008143822994361198093865872969	Inter Dominion Trotting Championship	topic2
3304509200387522804985268740767916742320685669477447325181865680197234817156912934936764704078	New Zealand Honours Order of Precedence	topic2
573474149289253702275950377828708164	Douglas Lilburn	topic2
9965307871227156275246834393323003605444951	William J. Belcher	topic2
153408608902790904651784395002659239237	Eudonia pongalis	topic2
168743058136371772539449240255838804236805593854543	Orocrambus punctellus	topic2
36459284660860633660101426029429429081813291515604308	Tmetolophota micrastra	topic2
8745751850111530139120968853756483661359188	Three Kings United	topic2
544944013032709172191564	Lake Hayes	topic2
2199088281138955157123105279075659	Kevin Braswell	topic2
1871218978856325309783	West Cape	topic2
8835579795368611892563193888242645849039176	Hastings Aerodrome	topic2
3760802793908514294631690953532798215438396216730684730641948938425414926410107432279307937102	New Zealand at the 1998 Winter Olympics	topic2
8749590279348639151869283366215	Guy Henderson	topic2
680584858279083860298099920552676205621996354423280598610502	Frederick Daniel Cornwell	topic2
659152832516785281329360133483458835074961991764	The Naked and Famous	topic2
148107335450356223153324869599697790284	Lesley Vainikolo	topic2
11054264139989430708273132303191484104406267595864696146	Reductoderces illustris	topic2
10993388499241194296847124136410742030947522064345252275131146985805	Marian College, Christchurch	topic2
11057612348783457487324908905096609945649770317877372238	Nepalese New Zealanders	topic2
36453330205786056403568746489991143529773008214586177	Asterivora combinatana	topic2
122627525002353861801107792	Paul Pascoe	topic2
2172790504202748185193447089509126086660940112	Pasiphila plinthina	topic2
593979746761326787242604216579940685	Mangatete River	topic2
556190288543230321151733928310105348197510112599	Weinmannia silvicola	topic2
66577329532786966735534044835488741966135029743656755237380423	Gareth Hughes (politician)	topic2
9221847479649991358897871808854	Vivian Street	topic2
1015889427685347920138779642933444675255618692055021285202	Robert Parker (musician)	topic2
5799703366833164077094502969464339572035653526073707143032137331877162696922027773026456110149378271575	William Montgomery (New Zealand politician)	topic2
236619740093135418536021868384642500891217784650	John Hanlon (singer)	topic2
3760802793908514294631690952795220055767288652238045772629125795257516650560999778434986501454	New Zealand at the 1968 Summer Olympics	topic2
9146947109462268291808215986753	Arthur's Pass	topic2
37575763284847145434292398740999627028213457985763649	Aylesbury, New Zealand	topic2
52193424112187600037528506838354911115329648427641628238828499038414008968526	New Zealand Subantarctic Islands	topic2
593979746761327081456277528536376651	Kekerengu River	topic2
7956977380453509399374400416080	Piercy Island	topic2
39267271512568420266770374423174678408258	Blis Technologies	topic2
4799218530262091913736113541694480940932525441800464419505338934763525170422084	Daniel Bell (New Zealand swimmer)	topic2
152058450488401752886191617668981159240	Hugo Friedlander	topic2
195122381621009034285272401132964719341063728391953996113869525339474047026	2011–12 Plunket Shield season	topic2
8485413200984512513594787784803356567172421	Eudonia paltomacha	topic2
35403951809485363191276007252	Torere River	topic2
554665162334738518664532	Te Awamutu	topic2
66615433505270629902966104317924277419234770307059478021564759	William Berry (journalist)	topic2
80214715114503164629837134	Newstalk ZB	topic2
127111010032580811999634068284314142691701488650261966973430810626478344865991707230048139845137623985182143892774581793363	Sri Lankan cricket team in New Zealand in 1990–91	topic2
1227101410112244560037143491510722765738635136202252987232411191835272611547930967	Waitakere (New Zealand electorate)	topic2
260067693487449088810679862638625419974316732180484150026583	Walter Black (politician)	topic2
122570819631642871996116811	Kohai Grace	topic2
2261908427614364644496177304138548211270118465	Alexandra Aerodrome	topic2
39279265759269798274750272235429071966029	MOTAT collections	topic2
18724081575199044190019889702006878139322435549961135669439870848730806182231	Waihemo (New Zealand electorate)	topic2
117763504957253930421677651	Snakk Media	topic2
7311950375978102596	Doug Dye	topic2
43568000014459856486026404952664379068213331187887950	Norfolk Island Airport	topic2
34508723697879374464663856407924613345106	Roderick McKenzie	topic2
2340512717602518537320347088415053	Michael Bowles	topic2
312383082001051817175107	Chants R&B	topic2
260166160464922225286720752906055478453356643332249637447747	Charles Fraser (minister)	topic2
33039725088568399	Otautau	topic2
693213003518282726373615147385810572729083337952530282144084	Taumarere railway station	topic2
2117248348025140341506818131452247	Waikaia Branch	topic2
259267662503159310352353610140314930709463094106143495682617391484586729657399008096779047130789188	Dunedin Peninsula and Ocean Beach Railway	topic2
705619991280987999585014571309539119685288143663991270887511	WPW Tag Team Championship	topic2
9063411663228251846651440357719	Waimana River	topic2
9619395401299626985019216411196921772491055168612165716	Thomas Threader Garland	topic2
1227101410112244560037143491510722765738635136202252987232411117031526318963257165	Mount Ida (New Zealand electorate)	topic2
35403951809485358806366253647	Orutua River	topic2
3606119005014062482370982818073668223787347	Salient (magazine)	topic2
17920407223667636345212104198240245623574328700797214903113895308312423981736066586981124546631029429902773321164110	New Zealand Agency for International Development	topic2
9619395400920869231178854077695805237695075121844023123	Somerfield, New Zealand	topic2
686592239562824926814657971874462246871426614521719651792193	Auckland rugby union team	topic2
1350348667901280354031944407491092470482842420710648210493879701817125523470182793073862337863	George Buckley (New Zealand politician)	topic2
8037777159904226965291495551555	Crowded House	topic2
32620966646226671254367072834	Brooke Rangi	topic2
526620436841213865385511288910538050	Benedict Biddle	topic2
11052770479383816569221875901573559928931144553947165263	Orocrambus machaeristes	topic2
1014936470208943960314254503890760002696929440586585829188	Dog Island (New Zealand)	topic2
138296355575159334813001044	Tessa Duder	topic2
34174957622642200871534804483416572063560	Hope, New Zealand	topic2
5917859792028006223	Owen v R	topic2
2199089500859550071502439227483476	Terry McCahill	topic2
2707863294993291899896934169475822549723268053326432526667	Kakariki railway station	topic2
593979746761326842586490209555080535	Wentworth River	topic2
5605052082311954427731916551309102594869748133439162849848152515918	New Zealand State Highway 95	topic2
34512674934943336038138899721546346947914	Jennifer Carlisle	topic2
20587345411357711228568124380069562156914481225254618053443406925398135753131172228918857	Invercargill (New Zealand electorate)	topic2
34500685922288352904386493593726487848279	Westland Province	topic2
2056397116257112324124727743635792	Patricia Grace	topic2
11632292427788438965836036976997833683355902456057651531	Kamo Wildlife Sanctuary	topic2
146741640224545206081807068432205967180	Loughlin O'Brien	topic2
8586784247393044661322763171137	Auckland teal	topic2
9620256280844916762590373836938480448399444	Thomas King Weldon	topic2
636522445474684868536731091207095348937742115425879087739457	Arapuni Suspension Bridge	topic2
18739852389227754395383945516135872704569896400146473905923801870300265406803	Samuel Kirkpatrick (businessman)	topic2
125040873600153953239657537	Alison Wong	topic2
236530189329140801015025852691696467714108580172	Ladyhawke (musician)	topic2
630473549481444329093340985567807082781243695426	Bay of Plenty Region	topic2
12087358483574643282160669203849313240579130152601924125008722893152155020847446	Villa Maria College, Christchurch	topic2
636793699037146414790954754935421900390229419925529269792590	North Shore Events Centre	topic2
2117248348025140344875751706622295	Wyndham Branch	topic2
8749259010117346742762520601928	Henry Lahmann	topic2
1015889427708317075855270641792696979050620653241276854090	John Dickie (theologian)	topic2
9063404438544992354166946029911	Warren Cooper	topic2
146780325331434161852704682582028065082124914876747	Kawakawa, New Zealand	topic2
7958215301606377442882418274123	Kobi Bosshard	topic2
66514876511613351383154983166984851858754884907132336794464841	Irwell River (New Zealand)	topic2
1459005740707264650330522218782766864097540903994558332106548673262885814840812878	New Zealand general election, 1881	topic2
139495928331257099625918290	Rogernomics	topic2
1342685815902310511135874011795414779445887737241464164764832019605223058828972701585861534034	Ralph Richardson (politician born 1812)	topic2
140775542066195127077270084	Dress Smart	topic2
9010136511891045087680549588888792328987981	Men Shouldn't Sing	topic2
235866888923793140664091650693433643821637529808651659087126878526259994306439554433521655158870431072625454147	Clean Air Society of Australia and New Zealand	topic2
73230533550643025768284204667815465089203063850923779370469501341303793997	Michael Bennett (film director)	topic2
10289891464040473316968103742290155802605439204549881678	North Island Main Trunk	topic2
10289861958822191550204021009708770267660272690613477710	National Australia Bank	topic2
596242169659670062679057425371232954162418181448	Henry Joseph Rudolph	topic2
35723009040188998123428931905	Air Chathams	topic2
2056878057294722993723658883460941	Monique Cassie	topic2
41309916940232573462554118391092049956063942156641613	Meridian Mall, Dunedin	topic2
8489511230806578739892692748218668573155661	Manukau Supa Centa	topic2
521258254549769236081730	Black swan	topic2
129895354799388317577277262	Norman Kirk	topic2
138296686755802268569004879	Okuku River	topic2
2734582282291251496231021221163861753552823625293919296765025225433411	Canterbury Interior Main Line	topic2
2551991328208490463997112194151687095521994819	Charles John Taylor	topic2
593979746761327081025053422979671380	Te Wharau River	topic2
1975588417638540839391583719941966	Ngāti Mutunga	topic2
720462708686270909438173127403814416381852618807779409295846345318230348	Linwood Cemetery, Christchurch	topic2
7022642791639442772	Te Tipua	topic2
134887463761856075677270761368831419735	Wellington Blaze	topic2
10577590996067535594936657629484100416572147221142266196	Taihape Railway Station	topic2
12810299241356840419225072968	Human (band)	topic2
35713399040735144285392236105	Invivo Wines	topic2
2361826013326293249859466075922767	Oamaru Airport	topic2
4797402183602913239002527657004424949091582950619940354860033706748356286898500	David Long (New Zealand musician)	topic2
2056715259769836419537890972361047	Waimea College	topic2
1350348667901280354031944407491092470482842420710648210493879702371715459335272220498097435202	Brian Donnelly (New Zealand politician)	topic2
177398133454473681379571552414216614289032344068439	Waimea Plains Railway	topic2
41724756917551337006549791522448960408560742602230063486163250761	Inter Dominion Hall of Fame	topic2
15508572833329632062970329619924163469079158203643219	Super City (TV series)	topic2
1227101410112244560037143491510722765738635136202252987232411118191287821081862487	Waitemata (New Zealand electorate)	topic2
924382974703886035857816315879211011337642307	Captive (TV series)	topic2
540220201695160088486218	James Teer	topic2
12789312236604389606256749988067685189127691410129305948654497546947526622164146441482564932	Dundee Farm Ltd v Bambury Holdings Ltd	topic2
102678212903039187073162122289829696743192434470734	No. 75 Squadron RNZAF	topic2
34180347106433798485047674062252536656453	Ernest Rutherford	topic2
34482717446934611762808054092	Lake Hauroko	topic2
33232640292475234919193142594	Benmore Peak	topic2
7306080447932687694	NetGuide	topic2
31375725977827621004312342349	Motacillidae	topic2
10380804122573162940298689994080866477752239292941821262	New Zealand red admiral	topic2
102678212903039187073162122289829696739881014685518	No. 42 Squadron RNZAF	topic2
33142235799894405071031544800812407743816	Hedycarya arborea	topic2
2173137589501395961060692357877525018302313031	Graphania nullifera	topic2
2396143650735038474828886773393208596880257615	Orana Wildlife Park	topic2
33154110381254377792297552181791376564547	Catamacta rureana	topic2
27428835630871892	Tuatara	topic2
497829880524328393209168	Puke Ariki	topic2
34161133622856291177217288519	Gina Bellman	topic2
177446525104605960783922963913246869170897330325900887100650420310817335634	Right to privacy in New Zealand	topic2
7956375363712834010657504257857	Agnes Harrold	topic2
593979746761326953123683798472026199	Whitbourn River	topic2
2056714946685550735004501218258511	Onepoto Bridge	topic2
36885352218533144097192067394084771555412	The Kentish Hotel	topic2
948878141412239599216293979876716425930879940594913932027468638284164197042920639746247775082744106854215253	University of Auckland Faculty of Engineering	topic2
125823020984652	Lixtor	topic2
187121999637669178054850507151455841484775991122785419316323651	Centre of Contemporary Art	topic2
653087465751091922142899859314868584698943924567	William Magee Hunter	topic2
41304071222444777222701581441805568012729397520790852	Dunedin Botanic Garden	topic2
577183289623861651940901581764100274698030344013725617952579689849739071542069662600305441925101380417208769032613486928	Pakistani cricket team in New Zealand in 1988–89	topic2
630325034331847369330679642655519309	Mrs W. H. Foley	topic2
1116042231035175573230975252509527095515873166916438083019248877139521	Avon (New Zealand electorate)	topic2
10386037754002943749345012237783658262109591634031898452	Tokomairiro High School	topic2
9179936272280901001404171293568492674181453	Michael Parekowhai	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479841847601	1959 New Zealand rugby league season	topic2
3964595586754557823331034333050907529002443703547683159	Wairoa River (Auckland)	topic2
37577510560255071142714042711	Willow Macky	topic2
36033703157036517740671233089	Alison Grant	topic2
593979746761326860166005387415871831	Waipakihi River	topic2
161363208876597564972748090372894385492	Teremoana Rapley	topic2
129482626676531624776487222298040297803	Kiwaia contraria	topic2
195122113383887237637996182792336054725823040044645405771728997957221180759	West Coast Rugby Football Union	topic2
2462565222635742523181786643908089210759876541414038136916	The Birth of New Zealand	topic2
2239690022757479276316904946643479894496915777	A1 Team New Zealand	topic2
9226185091233837009549817899092	The Tattooist	topic2
5917697948202983575741360695994999190816467947909543023884388230478	New Zealand State Highway 18	topic2
521428220757137955901469098159006034	Ranfurly Shield	topic2
2240205449231044139484641951038355705095678273	Air Travel (NZ) Ltd	topic2
2395887060550721015710220805099361054743490369	Aoraki / Mount Cook	topic2
39272603879987843149082109207888089147201	Agathis australis	topic2
138296686755802182568146753	Awhea River	topic2
33159448285604396872769941241080564704069	Ectopatria aspera	topic2
11052393309507469772730535728109210339863627590894956594	2013 Canon Media Awards	topic2
146773224353498412367376198	Ford Trophy	topic2
3599603064328433063637801988410338351888873582760196325643789621006383766966154960195241859355164827673934	New Zealand NBL Most Outstanding Guard Award	topic2
2320231536267518040148817800950356	Trelise Cooper	topic2
31389024068811036830654362178	Bryan Waddle	topic2
66602536407064026286466817942371096386719543967883720343839044	David Kennedy (astronomer)	topic2
2239872418483773793602	Ben Bayly	topic2
1016274042365032320613366458842609188704840060363107495754	John Blackett (engineer)	topic2
653087638227522942489171540722218822328378485068	Little Boulder River	topic2
573360645825914694737127666336047126010019995990	Valetta, New Zealand	topic2
122579871067259448427310922	John A. Lee	topic2
33159463942198921126511148243757687073099	Kiwaia eurybathra	topic2
285706811145004946747129664642438936452063530730608149252927716707103823	Otago (New Zealand electorate)	topic2
183802426175949535433089360028576234719986503353618356407592270	New Zealand owlet-nightjar	topic2
66646373891364838614629064417952581016716501676957689376042820	Donald River (Hawke's Bay)	topic2
33253173141941629548028391248	Porirua Park	topic2
593979746761326860163763483240390992	Pairatahi River	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479707892017	1991 New Zealand rugby league season	topic2
4359118947066049697317820984607242933047675966866667535561553963092	The Northern Club (Auckland)	topic2
9965326511040081191696072678810873242739021	Mangatawhiri River	topic2
236576010072525836991111041378980937792994042178	Barry Jones (bishop)	topic2
285679219314857908387607018001630427097870090039391723260472835935792705	Anchorage Island (New Zealand)	topic2
658995859245634338304274844439475639406027760976	Percy Ronald Stevens	topic2
129461939250697876896357573035963806279	Graphania olivea	topic2
31397567030875909737287086676	Treaty House	topic2
762127022113125580533607652590019481228572231029497934043325578778295940573419430230	Variety Artists Club of New Zealand	topic2
2341383285623519468997632964127820	Lloyd Phillips	topic2
41314988654247941631805841790761096835238947139457784859838410313	Independence of New Zealand	topic2
8745751850111530127083565109994631618715991	Waimakariri United	topic2
175893155298763538505487103879498272233684406337093546032981326	New Zealand Olympic Museum	topic2
9063411663228254102849266480961	Awakari River	topic2
3760802793908514294631690952795220055767095967862180066388389821449171335807688340288520545614	New Zealand at the 1936 Summer Olympics	topic2
9620262968444454231667252935959092119367491	Cobb Power Station	topic2
161401473978540439980635647923256513809544775888718	Northland, Wellington	topic2
66363771360443749524268215925976078539437124315437992183845322869727839201652667085484769477002476906884012012098	Bradley West Solicitors Nominee Co Ltd v Keeman	topic2
3970589250640308917938451282113609238094488832942698322	Robert Hogg (socialist)	topic2
152037681302205538815415943542844256067	Country Calendar	topic2
285706811145004946747129664642438936452063530730608149252927656813359695	Oroua (New Zealand electorate)	topic2
7721149788283101193781174169161	Inia Te Wiata	topic2
2239690022757479276316904946643769868610976049	1900 in New Zealand	topic2
179254782332762463182398938033201013956412747926239145013408925105712687171	Christchurch South Intermediate	topic2
3610870994937054827569594983912973388969284	Duggan (TV series)	topic2
2320233385786433333782449219531335	Grantham River	topic2
236620615632993120693734222870405115582700545351	George Bell (editor)	topic2
177462773528256616531813403223221267269609420785984597898915650	Boat Park Ltd v Hutchinson	topic2
37242815061032106241650194979402875560276	Tararua Wind Farm	topic2
153382770220901168832308389895027321175	Wildside Records	topic2
11527333825659767282930764557078527496377159530650570312132458016596	Toitū Otago Settlers Museum	topic2
15457024612283009173423399109516301198076238193145379910240448835448393330440579701345056065	Australasian Association of Philosophy	topic2
8749481791387428948	The Ugly	topic2
9063411663228252976966657466711	Wairere River	topic2
8748789151396403423112909947754659543348303	Otaki, New Zealand	topic2
12786369669428684299737730846755716282501130175129334169885050197158701373153573687673383238	First Labour Government of New Zealand	topic2
31385430330908884570136273220	David Luckie	topic2
2462787318633930408209583359576501150912963906	Beautiful Collision	topic2
7742357693287788370	Ron Mark	topic2
314137960988734607369508733826745028029090594867776764731497284036474645777446691159	Waikouaiti (New Zealand electorate)	topic2
49951329694978312871334338117268788205685423455540645115033267509765396770866	2007 New Zealand Warriors season	topic2
131075798629969396417130057	Ingrid Hall	topic2
168726132135158698979789703181014601034475343460657	1946 New Year Honours	topic2
2239690022757479276316904946643769868711835953	1936 in New Zealand	topic2
540221432639852410069328	Pahi River	topic2
214539327431645508834510217683997721058020344587016853998266051802746995979479825266993	1988 New Zealand rugby league season	topic2
129498164110221395513191269031971087187	Scoparia panopla	topic2
2172790174543841157830115771265103281965592131	Cnephasia holorphna	topic2
2552514997573231474772660371406854993640579396	David Paton Balfour	topic2
140785132269180359578643521	Albert Pitt	topic2
2574205966059628402246943908335648467090236746	Jeanette Fitzsimons	topic2
521404963601089469181780	Tom Larkin	topic2
1487722631150967650061956196389081655432291912027514792146787433228035801902179662	New Zealand general election, 1902	topic2
161386674430656021999241569495322318437511396210748803193653068	LGBT rights in New Zealand	topic2
36033722066832738087853122896	Peter Dasent	topic2
593979746761326896702540104055745602	Blue Duck River	topic2
2320233385786433771762928768147789	Mandamus River	topic2
521515715263120001038149	Ewen Solon	topic2
66577329532786966735534044835488344605553238770585760604971338	James McGowan (politician)	topic2
593979746761326952907232852801644887	Winterton River	topic2
2573071451438805592546846405388377476163658064	Pasiphila sandycias	topic2
35403866901662676830674837840	Paul Maunder	topic2
3273610805865883802760396294718986195716365462038755907960567806444842491819619411	St Catherine's College, Wellington	topic2
4793364883250955312645091763713760803666543500790050731376606865779330119986243	Clevedon (New Zealand electorate)	topic2
146793765319119163889160041692291888466	Russell Harrison	topic2
39267250864280954257318384535359433368403	Screaming Meemees	topic2
2320233385786432474431597351891521	Arawhata River	topic2
730974842249105969224691969153657567476447547135770697885006	New Zealand Gardens Trust	topic2
138755987736175597495286149850018899272	Hedgehope Branch	topic2
2421325420369718388315479800442706	Robert Laidlaw	topic2
54917039564762530071682215363796760058467493328066302641234751832339808775070895468452156218694133847	Who Wants to Be a Millionaire? New Zealand	topic2
5274799483989376382937282841762079962823603205900969572241715921438949753968236454619276616	Henry Tancred (New Zealand politician)	topic2
126273154952805367898072394	Jenny Brash	topic2
2118596481482256835296654677602886	Franklin North	topic2
8745244110912697166272042069830	Foss Shanahan	topic2
14058762128579207698350647133215037783602463852389489660728371353989431423147796649956605990165707321175	Women's association football in New Zealand	topic2
693340310834642900909371303748208012149751179331	Christchurch Country	topic2
2239690022757479276316904946643769868761970737	1809 in New Zealand	topic2
9620277579848662301329364050901783679236419	Cyril James Morton	topic2
599353559092687538484811018634360144	Pumphouse ruins	topic2
129482506087541107708248560867744048456	Hebe salicifolia	topic2
3795438377078022494447559344996870123027732016030510955659404941629867084244318571778863360338	Rimutaka Incline Railway Heritage Trust	topic2
599253170765470163242175440678646867	Steven A. Davis	topic2
692969432150102489288555440722135087278079478830413643211845	Edward John von Dadelszen	topic2
2239690022757479276316904946643769868628080689	1851 in New Zealand	topic2
185459801137650011574814018518788176431370771466115998722387284	Tmetolophota blenheimensis	topic2
2138160571727535792321929424429389	Matthew Tukaki	topic2
37579209296282289363171826881945533638989	Michael J. Horton	topic2
285110452428151301595181344075672007510397765047513835793969240987086894102839953742669583266112529643588127665196484341810	2015 New Zealand rugby league tour of Great Britain	topic2
3969835178393615736890602049284666411438161465319973200	Paul McLaughlin (actor)	topic2
35403951809485367572410953556	Topuni River	topic2
141961224132382933109596496	Paraparaumu	topic2
13481815909442276466969598410381946009142139885874255682845485364337737749850450	Rimutaka Incline railway accident	topic2
314580637764426138240707650393299133858341998767295430847902365023715606678725816141	Mount Hikurangi (Gisborne District)	topic2
88421975253237036684112075120459043668986917131274593812510607656214460859426182810611899679138128	Palmerston North (New Zealand electorate)	topic2
6275021303009480827779924320060765632711539457471430282882330450543531993294158	New Zealand local elections, 2016	topic2
236619744524812649416845295712912611266670715210	James Greig (potter)	topic2
3969820529258168139509236987069742672096430377646451031	William Fox (goldminer)	topic2
2000063586495423209796	Dave Cull	topic2
2340511775835860169947502829789512	Harold Gillies	topic2
521468469583773817009503242244221249	Air New Zealand	topic2
8746486938618493843190454313284	Daniel Pollen	topic2
452924106574	Ngati	topic2
134846006605540244543380340484507530580	Tuariki Delamere	topic2
8270502582569811054472358293315	Colin Murdoch	topic2
562966599954537435164967656680744266	Jennyfer Jewell	topic2
803282291274170283181482928923781813360198043672343057819471233455977555	Stockton Plateau Hydro Project	topic2
9142318318125304914027326956871	George Fowlds	topic2
593979746761326713670664925707593815	Wharekawa River	topic2
138296686755802182668348751	Omaka River	topic2
9063411663228258592202505023319	Woolley River	topic2
142430118013101267583983420369711948043781722958919	Glyphipterix ataracta	topic2
611365373459000026142706098627841393155711981940904007396417	Alexander Paterson O'Shea	topic2
630474422311058353890536139506144007340388740938	Joseph Vivian Wilson	topic2
839773472574346392968938557759821	Magnets (song)	topic2
556123129050109991337707654551233921247563771715	Coprosma grandifolia	topic2
3969820518086017817058980224893021207528608944977371472	Pat O'Connor (wrestler)	topic2
195104517660960148616603559062921841298914805243173137711534460961567415828859256270662	Food Standards Australia New Zealand	topic2
122579783670087612789842244	David McGee	topic2
31389038178537257279844283713	Audrey Eagle	topic2
3957546639300589366037338625717293755633338540908668186201802371881187959179647472042926529490322128598337	Australasian Language Technology Association	topic2
45413899150414493262772437347620927588816891754671169	Alex Sylvester Lindsay	topic2
579114937009479309290130862724631908675436568909	Mary Elizabeth Tripe	topic2
1871868675076005849427	Silvereye	topic2
33828096534630348544047662626658054141007	Otago Polytechnic	topic2
2830945135510853183287640754334063709601805426391188073541	Elam School of Fine Arts	topic2
2239690022757479276316904946643769868761968690	2009 in New Zealand	topic2
9010136695098879733709147741416206982406476	Last of the Living	topic2
345689258982727770632177768317719672443607659701925941886433136306744473457312149431132430167890	Robert Campbell (New Zealand politician)	topic2
1014936470208943960314254503890760049756150585840689835853	Mount Owen (New Zealand)	topic2
33151452086170862757708028834226224193878	Va'aiga Tuigamala	topic2
921438131334189729382478609980772013425494949210056423849370685849322835793873620430144180286785	Australasian Schools English Competition	topic2
193468566326810793100338635718777807171330150110443392799106376	Helmut Herbert Hermann Rex	topic2
117787061962640767794897219	Campbellana	topic2
35729072650622415543492505421	Mount Somers	topic2
1016949396357329026814539464831697086669273729165199111745	Avoca River (Canterbury)	topic2
8489512617987678309442099221681841177391937	Asterivora colpota	topic2
924295881011827055255332538881755295293532227	Chris White (rower)	topic2
9063411663228258592210960543559	Goldney River	topic2
177446525104605960783922963913068985867084709679597134811808440455109372997	Electoral system of New Zealand	topic2
13479582608093908368079950186561624476076974389996187869712141278199085303821633	Australasian Pacers Grand Circuit	topic2
2341146525783431648332047482512726	Vendetta Films	topic2
33875789480264310153698964559	Otago Museum	topic2
573413228080241979034117865328570196	Toss Woollaston	topic2
32444608699263060	The 3Ds	topic2
2262345673070445460358399882517641138585625928	Henry William Petre	topic2
12554581658182507447885306661454055622691630556665893782482534071707474584302675	St. Mary's Basilica, Invercargill	topic2
8837267878516726847882704091388204505719117	Mayor of Waitakere	topic2
161404865202105430704182182554876994894	New Zealand Army	topic2
8270495375924745403033614509389	Megan Franich	topic2
9617996726017579495130307060055	Wairau Valley	topic2
593979746761327081525797402643097687	Whangaehu River	topic2
8036232153483953533837073672526	Nicola Browne	topic2
10386037754002943762606222495681983666090308867206111572	Takapuna Grammar School	topic2
4792901969156743138327094664129242206091052068058054115481845330140004808026444	Lincoln High School (New Zealand)	topic2
478996402506689050929232	Phil Horne	topic2
923340697793323694142156523064682979609436487	Gangsta Lean (song)	topic2
18739852279698879839853623660173534957388995900859142011264093446421473288525	Mark Bell (New Zealand musician)	topic2
33851625073312816950970053189	Ernest Upham	topic2
655257016375136035492844828153296830180963596926223012294467	Cook Statue, Christchurch	topic2
20587345411357711228568124380069562156914481225254618053443404755385696738643552811442509	Maungakiekie (New Zealand electorate)	topic2
152058815170899657313898109088717234509	Mangaaruhe River	topic2
